,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation,Ring,Area_to_rooms
18327,2692280.0,New building,Красногвардейская,14.0,Moscow region,0,23.56,14.0,8.6,11,20,Cosmetic,Beyond_rings,23.56
18328,2704060.0,New building,Красногвардейская,14.0,Moscow region,0,23.56,14.0,8.6,11,20,Cosmetic,Beyond_rings,23.56
18329,3022660.0,New building,Красногвардейская,14.0,Moscow region,0,26.84,15.7,8.9,11,20,Cosmetic,Beyond_rings,26.84
18331,2718815.0,New building,Красногвардейская,14.0,Moscow region,0,23.69,14.1,8.6,12,20,Cosmetic,Beyond_rings,23.69
18332,2995900.0,New building,Красногвардейская,14.0,Moscow region,0,26.6,15.6,8.8,12,20,Cosmetic,Beyond_rings,26.6
18333,2635900.0,New building,Красногвардейская,14.0,Moscow region,0,23.69,14.1,8.6,13,20,Cosmetic,Beyond_rings,23.69
18334,2718815.0,New building,Красногвардейская,14.0,Moscow region,0,23.69,14.1,8.6,14,20,Cosmetic,Beyond_rings,23.69
18335,2714880.0,New building,Красногвардейская,14.0,Moscow region,0,23.76,14.1,8.6,14,20,Cosmetic,Beyond_rings,23.76
18337,3094710.0,New building,Красногвардейская,14.0,Moscow region,0,27.61,16.1,8.9,16,20,Cosmetic,Beyond_rings,27.61
18339,5660655.0,New building,Красногвардейская,5.0,Moscow region,1,42.9,23.8,10.2,2,20,Cosmetic,Beyond_rings,42.9
18340,6971300.0,New building,Красногвардейская,5.0,Moscow region,2,57.5,31.2,11.4,2,20,Cosmetic,Beyond_rings,28.75
18341,6414400.0,New building,Зябликово,9.0,Moscow region,1,42.2,23.5,10.1,12,14,Cosmetic,Beyond_rings,42.2
18343,7141575.0,New building,Красногвардейская,5.0,Moscow region,2,52.5,28.7,11.0,3,20,Cosmetic,Beyond_rings,26.25
18344,7168350.0,New building,Красногвардейская,5.0,Moscow region,2,52.5,28.7,11.0,5,20,Cosmetic,Beyond_rings,26.25
18345,10008517.0,New building,Красногвардейская,5.0,Moscow region,3,82.9,44.0,13.5,4,20,Cosmetic,Beyond_rings,27.633333333333336
18346,11300000.0,New building,Царицыно,4.0,Moscow,2,64.0,34.2,11.3,14,13,Cosmetic,Beyond_rings,32.0
18347,11500000.0,New building,Кантемировская,5.0,Moscow,2,55.98,32.6,10.8,14,14,Cosmetic,Beyond_rings,27.99
18348,11500000.0,New building,Кантемировская,5.0,Moscow,2,64.92,33.9,11.4,11,14,Cosmetic,Beyond_rings,32.46
18349,5750000.0,New building,Котельники,20.0,Moscow region,1,35.4,14.9,9.4,10,17,Cosmetic,Beyond_rings,35.4
18350,12250000.0,New building,Каширская,7.0,Moscow,2,44.9,28.9,6.9,22,10,Cosmetic,Third_ring,22.45
18351,9206680.0,New building,Жулебино,8.0,Moscow region,3,70.28,36.4,13.6,22,14,Cosmetic,Beyond_rings,23.426666666666666
18352,5185567.0,New building,Красногвардейская,16.0,Moscow region,2,34.52,23.3,3.0,9,20,Cosmetic,Beyond_rings,17.26
18353,3655030.0,New building,Красногвардейская,11.0,Moscow region,0,22.9,14.9,8.5,10,20,Cosmetic,Beyond_rings,22.9
18354,7492080.0,New building,Красногвардейская,12.0,Moscow region,2,45.36,24.7,9.8,16,20,Cosmetic,Beyond_rings,22.68
18355,17600000.0,New building,Каширская,10.0,Moscow,3,65.49,40.8,5.7,4,10,European-style renovation,Third_ring,21.83
18356,9700000.0,New building,Жулебино,5.0,Moscow region,2,67.0,36.0,16.1,9,14,Cosmetic,Beyond_rings,33.5
18357,4435867.0,New building,Красногвардейская,11.0,Moscow region,2,33.5,19.9,5.4,11,20,Cosmetic,Beyond_rings,16.75
18358,8423826.0,New building,Красногвардейская,12.0,Moscow region,3,72.19,44.5,10.3,4,20,Cosmetic,Beyond_rings,24.063333333333333
18359,11500000.0,New building,Царицыно,7.0,Moscow,2,65.0,34.0,11.4,8,13,Cosmetic,Beyond_rings,32.5
18360,6772964.0,New building,Красногвардейская,12.0,Moscow region,2,49.91,27.6,11.2,5,20,Cosmetic,Beyond_rings,24.955
18361,6177711.0,New building,Жулебино,13.0,Moscow region,2,46.07,29.0,5.8,3,14,Cosmetic,Beyond_rings,23.035
18362,9356734.0,New building,Зябликово,9.0,Moscow region,3,60.7,32.8,11.7,8,14,Cosmetic,Beyond_rings,20.233333333333334
18363,8725758.0,New building,Зябликово,9.0,Moscow region,3,67.4,36.2,12.2,2,14,Cosmetic,Beyond_rings,22.46666666666667
18364,9762001.0,New building,Зябликово,9.0,Moscow region,3,60.7,32.8,11.7,15,14,Cosmetic,Beyond_rings,20.233333333333334
18365,10633328.0,New building,Зябликово,7.0,Moscow region,3,75.4,40.3,12.9,14,14,Cosmetic,Beyond_rings,25.133333333333336
18366,10254333.0,New building,Зябликово,7.0,Moscow region,3,75.4,40.3,12.9,4,14,Cosmetic,Beyond_rings,25.133333333333336
18367,9259624.0,New building,Зябликово,7.0,Moscow region,3,60.7,32.8,11.7,4,14,Cosmetic,Beyond_rings,20.233333333333334
18368,5754702.0,New building,Зябликово,7.0,Moscow region,1,35.1,19.9,9.5,13,14,Cosmetic,Beyond_rings,35.1
18369,7446706.0,New building,Зябликово,7.0,Moscow region,2,44.2,24.5,10.3,12,14,Cosmetic,Beyond_rings,22.1
18370,7164221.0,New building,Зябликово,7.0,Moscow region,2,43.3,24.0,10.2,4,14,Cosmetic,Beyond_rings,21.65
18371,9483673.0,New building,Зябликово,7.0,Moscow region,3,67.3,36.2,12.2,5,14,Cosmetic,Beyond_rings,22.433333333333334
18372,9061101.0,New building,Зябликово,7.0,Moscow region,3,68.1,36.6,12.3,2,14,Cosmetic,Beyond_rings,22.7
18373,11423875.0,New building,Зябликово,7.0,Moscow region,4,89.6,47.4,14.1,7,14,Cosmetic,Beyond_rings,22.4
18374,4143936.0,New building,Зябликово,7.0,Moscow region,0,24.0,14.3,8.6,8,14,Cosmetic,Beyond_rings,24.0
18375,4754160.0,New building,Красногвардейская,11.0,Moscow region,0,26.69,12.3,5.0,15,20,Cosmetic,Beyond_rings,26.69
18376,3571433.0,New building,Жулебино,14.0,Moscow region,0,21.87,10.5,4.2,12,14,Cosmetic,Beyond_rings,21.87
18378,10324454.0,New building,Жулебино,14.0,Moscow region,4,75.38,49.3,7.8,12,14,Cosmetic,Beyond_rings,18.845
18379,5088516.0,New building,Жулебино,14.0,Moscow region,2,31.97,18.9,4.7,16,14,Cosmetic,Beyond_rings,15.985
18380,3909951.0,New building,Жулебино,14.0,Moscow region,1,25.3,11.8,4.1,8,14,Cosmetic,Beyond_rings,25.3
18381,5871650.0,New building,Братиславская,5.0,Moscow,0,21.5,10.2,5.6,13,16,Cosmetic,Beyond_rings,21.5
18382,5076560.0,New building,Котельники,9.0,Moscow region,0,27.59,16.6,5.0,5,17,Cosmetic,Beyond_rings,27.59
18383,4887393.0,New building,Жулебино,14.0,Moscow region,2,31.97,18.9,4.7,14,14,Cosmetic,Beyond_rings,15.985
18384,5281278.0,New building,Жулебино,14.0,Moscow region,2,36.36,25.0,3.3,12,14,Cosmetic,Beyond_rings,18.18
18385,9987600.0,New building,Котельники,17.0,Moscow region,2,69.6,30.8,22.4,9,17,Cosmetic,Beyond_rings,34.8
18386,3022500.0,New building,Красногвардейская,13.0,Moscow region,0,26.6,15.6,8.8,17,20,Cosmetic,Beyond_rings,26.6
18388,2738640.0,New building,Красногвардейская,14.0,Moscow region,0,23.76,14.1,8.6,17,20,Cosmetic,Beyond_rings,23.76
18389,5463180.0,New building,Красногвардейская,11.0,Moscow region,1,35.48,11.5,9.8,11,20,Cosmetic,Beyond_rings,35.48
18390,3802034.0,New building,Жулебино,14.0,Moscow region,0,21.56,10.5,4.2,14,14,Cosmetic,Beyond_rings,21.56
18391,5728167.0,New building,Красногвардейская,16.0,Moscow region,2,39.71,27.1,4.1,11,20,Cosmetic,Beyond_rings,19.855
18392,6948211.0,New building,Красногвардейская,16.0,Moscow region,2,54.09,31.9,6.5,6,20,Cosmetic,Beyond_rings,27.045
18393,4658811.0,New building,Красногвардейская,11.0,Moscow region,1,34.54,14.8,10.9,11,20,Cosmetic,Beyond_rings,34.54
18394,8171019.0,New building,Красногвардейская,11.0,Moscow region,3,78.05,41.9,12.6,8,20,Cosmetic,Beyond_rings,26.016666666666666
18395,6284756.0,New building,Красногвардейская,11.0,Moscow region,3,51.5,31.6,7.1,13,20,Cosmetic,Beyond_rings,17.166666666666668
18396,6675907.0,New building,Жулебино,14.0,Moscow region,2,55.02,29.0,13.6,3,14,Cosmetic,Beyond_rings,27.51
18397,11000000.0,New building,Марьино,4.0,Moscow,2,59.7,24.0,21.0,23,15,Cosmetic,Beyond_rings,29.85
18398,6900000.0,New building,Котельники,6.0,Moscow region,0,29.0,13.5,7.4,10,17,Cosmetic,Beyond_rings,29.0
18399,10101266.0,New building,Каширская,4.0,Moscow,1,31.53,18.1,9.2,14,10,Cosmetic,Third_ring,31.53
18400,13420268.0,New building,Каширская,4.0,Moscow,2,45.94,25.4,10.4,2,10,Cosmetic,Third_ring,22.97
18401,20114207.0,New building,Каширская,4.0,Moscow,3,71.37,38.2,12.5,10,10,European-style renovation,Third_ring,23.790000000000003
18402,19427056.0,New building,Каширская,4.0,Moscow,3,67.7,36.4,12.2,10,10,European-style renovation,Third_ring,22.566666666666666
18403,20173801.0,New building,Каширская,4.0,Moscow,3,71.37,38.2,12.5,11,10,European-style renovation,Third_ring,23.790000000000003
18404,20592314.0,New building,Каширская,4.0,Moscow,3,71.37,38.2,12.5,18,10,European-style renovation,Third_ring,23.790000000000003
18405,17481121.0,New building,Каширская,4.0,Moscow,3,63.27,34.1,11.9,6,10,European-style renovation,Third_ring,21.09
18406,12753288.0,New building,Каширская,4.0,Moscow,2,42.49,23.6,10.2,3,10,Cosmetic,Third_ring,21.245
18407,17405372.0,New building,Каширская,4.0,Moscow,3,63.39,34.2,11.9,4,10,Cosmetic,Third_ring,21.13
18408,22071623.0,New building,Каширская,4.0,Moscow,3,84.66,44.9,13.6,6,10,European-style renovation,Third_ring,28.22
18409,18393864.0,New building,Каширская,4.0,Moscow,3,65.15,35.1,12.0,9,10,European-style renovation,Third_ring,21.71666666666667
18410,21988171.0,New building,Каширская,4.0,Moscow,3,85.14,45.2,13.7,3,10,European-style renovation,Third_ring,28.38
18411,18953633.0,New building,Каширская,4.0,Moscow,3,65.15,35.1,12.0,4,10,European-style renovation,Third_ring,21.71666666666667
18412,14936806.0,New building,Каширская,4.0,Moscow,2,48.47,26.6,10.6,2,10,Cosmetic,Third_ring,24.235
18413,12838404.0,New building,Каширская,4.0,Moscow,1,41.12,22.9,10.0,6,10,Cosmetic,Third_ring,41.12
18414,17203477.0,New building,Каширская,4.0,Moscow,3,64.16,34.6,11.9,2,10,Cosmetic,Third_ring,21.386666666666667
18415,19592414.0,New building,Каширская,4.0,Moscow,3,74.35,39.7,12.8,3,10,European-style renovation,Third_ring,24.78333333333333
18416,16731712.0,New building,Каширская,4.0,Moscow,3,67.32,36.2,12.2,6,10,Cosmetic,Third_ring,22.439999999999998
18417,19892788.0,New building,Каширская,4.0,Moscow,3,74.35,39.7,12.8,8,10,European-style renovation,Third_ring,24.78333333333333
18418,16887020.0,New building,Каширская,4.0,Moscow,3,67.32,36.2,12.2,9,10,Cosmetic,Third_ring,22.439999999999998
18419,16627528.0,New building,Каширская,4.0,Moscow,3,67.74,36.4,12.2,2,10,Cosmetic,Third_ring,22.58
18420,19952863.0,New building,Каширская,4.0,Moscow,3,74.35,39.7,12.8,9,10,European-style renovation,Third_ring,24.78333333333333
18421,17677020.0,New building,Каширская,4.0,Moscow,3,67.32,36.2,12.2,11,10,European-style renovation,Third_ring,22.439999999999998
18422,13492206.0,New building,Каширская,4.0,Moscow,2,45.88,25.3,10.4,3,10,Cosmetic,Third_ring,22.94
18424,12315088.0,New building,Каширская,4.0,Moscow,2,44.24,24.5,10.3,4,10,Cosmetic,Third_ring,22.12
18425,26119876.0,New building,Каширская,4.0,Moscow,4,105.04,55.2,15.3,4,10,European-style renovation,Third_ring,26.26
18426,20464662.0,New building,Каширская,4.0,Moscow,4,87.12,46.2,13.8,5,10,European-style renovation,Third_ring,21.78
18427,17056433.0,New building,Каширская,4.0,Moscow,2,63.68,34.3,11.9,8,10,Cosmetic,Third_ring,31.84
18428,26544133.0,New building,Каширская,4.0,Moscow,4,105.04,55.2,15.3,9,10,European-style renovation,Third_ring,26.26
18429,12898828.0,New building,Каширская,4.0,Moscow,2,41.47,23.1,10.1,10,10,Cosmetic,Third_ring,20.735
18430,22331765.0,New building,Каширская,4.0,Moscow,4,87.04,46.1,13.8,2,10,European-style renovation,Third_ring,21.76
18431,17354234.0,New building,Каширская,4.0,Moscow,3,63.74,34.4,11.9,3,10,Cosmetic,Third_ring,21.246666666666666
18432,16090600.0,New building,Каширская,4.0,Moscow,3,63.39,34.2,11.9,4,10,Cosmetic,Third_ring,21.13
18433,19380367.0,New building,Варшавская,6.0,Moscow,3,87.9,46.6,13.9,9,15,European-style renovation,Third_ring,29.3
18434,17737498.0,New building,Варшавская,6.0,Moscow,3,74.71,39.9,12.8,4,15,European-style renovation,Third_ring,24.903333333333332
18435,12851218.0,New building,Варшавская,6.0,Moscow,2,47.46,26.1,10.6,5,15,Cosmetic,Third_ring,23.73
18437,12888522.0,New building,Варшавская,6.0,Moscow,2,47.46,26.1,10.6,6,15,Cosmetic,Third_ring,23.73
18438,17168383.0,New building,Варшавская,6.0,Moscow,3,69.74,37.4,12.4,9,15,Cosmetic,Third_ring,23.246666666666666
18439,11554894.0,New building,Варшавская,6.0,Moscow,2,43.01,23.9,10.2,7,15,Cosmetic,Third_ring,21.505
18441,11174348.0,New building,Варшавская,6.0,Moscow,2,42.97,23.9,10.2,3,15,Cosmetic,Third_ring,21.485
18442,11370887.0,New building,Варшавская,6.0,Moscow,2,44.36,24.6,10.3,3,15,Cosmetic,Third_ring,22.18
18443,16172289.0,New building,Варшавская,6.0,Moscow,3,66.09,35.5,12.1,3,15,Cosmetic,Third_ring,22.03
18444,11259410.0,New building,Варшавская,6.0,Moscow,2,44.36,24.6,10.3,3,15,Cosmetic,Third_ring,22.18
18445,11484582.0,New building,Варшавская,6.0,Moscow,2,44.36,24.6,10.3,3,15,Cosmetic,Third_ring,22.18
18446,20123420.0,New building,Каширская,6.0,Moscow,3,74.15,39.6,12.8,2,10,European-style renovation,Third_ring,24.71666666666667
18447,20552300.0,New building,Аннино,7.0,Moscow,3,110.2,52.2,18.1,9,22,European-style renovation,Beyond_rings,36.733333333333334
18448,20848100.0,New building,Аннино,7.0,Moscow,3,110.6,52.4,18.6,13,22,European-style renovation,Beyond_rings,36.86666666666667
18449,13640000.0,New building,Аннино,7.0,Moscow,2,80.0,43.2,10.3,3,22,Cosmetic,Beyond_rings,40.0
18451,12768000.0,New building,Аннино,7.0,Moscow,2,79.8,43.2,10.3,5,22,Cosmetic,Beyond_rings,39.9
18452,14059200.0,New building,Аннино,7.0,Moscow,2,80.8,43.8,10.2,10,22,Cosmetic,Beyond_rings,40.4
18453,14565600.0,New building,Аннино,7.0,Moscow,2,81.6,44.0,10.7,19,22,Cosmetic,Beyond_rings,40.8
18454,14611800.0,New building,Аннино,7.0,Moscow,2,85.2,40.9,11.5,5,22,Cosmetic,Beyond_rings,42.6
18457,13906000.0,New building,Аннино,7.0,Moscow,2,81.8,44.5,10.5,20,22,Cosmetic,Beyond_rings,40.9
18458,14059200.0,New building,Аннино,7.0,Moscow,2,80.8,43.9,10.3,10,22,Cosmetic,Beyond_rings,40.4
18460,12096000.0,New building,Аннино,7.0,Moscow,2,75.6,30.1,10.4,4,22,Cosmetic,Beyond_rings,37.8
18461,13348000.0,New building,Аннино,7.0,Moscow,2,75.2,39.8,10.6,17,22,Cosmetic,Beyond_rings,37.6
18462,14450000.0,New building,Аннино,7.0,Moscow,2,85.0,41.2,11.4,2,22,Cosmetic,Beyond_rings,42.5
18463,13192000.0,New building,Аннино,7.0,Moscow,2,77.6,30.2,11.3,20,22,Cosmetic,Beyond_rings,38.8
18464,6360000.0,New building,Котельники,9.0,Moscow region,1,42.4,14.9,13.1,18,17,Cosmetic,Beyond_rings,42.4
18465,7785120.0,New building,Котельники,9.0,Moscow region,2,66.2,35.6,12.1,23,17,Cosmetic,Beyond_rings,33.1
18466,5921580.0,New building,Котельники,9.0,Moscow region,1,36.78,14.0,10.0,11,17,Cosmetic,Beyond_rings,36.78
18467,6071913.0,New building,Бутово,6.0,Moscow region,2,52.5,28.7,11.0,5,15,Cosmetic,Beyond_rings,26.25
18468,5428951.0,New building,Бутово,6.0,Moscow region,2,35.48,20.1,9.6,6,15,Cosmetic,Beyond_rings,17.74
18469,5784514.0,New building,Бутово,6.0,Moscow region,1,38.71,21.7,9.8,1,15,Cosmetic,Beyond_rings,38.71
18470,5672134.0,New building,Бутово,6.0,Moscow region,1,37.7,21.2,9.8,2,15,Cosmetic,Beyond_rings,37.7
18471,6133733.0,New building,Бутово,6.0,Moscow region,2,54.73,29.8,11.2,5,15,Cosmetic,Beyond_rings,27.365
18472,9079235.0,New building,Красногвардейская,11.0,Moscow region,4,67.72,47.1,5.0,8,20,Cosmetic,Beyond_rings,16.93
18473,5017225.0,New building,Красногвардейская,11.0,Moscow region,1,36.14,11.5,9.8,8,20,Cosmetic,Beyond_rings,36.14
18474,6340788.0,New building,Красногвардейская,11.0,Moscow region,3,51.5,31.6,7.1,16,20,Cosmetic,Beyond_rings,17.166666666666668
18475,6530666.0,New building,Жулебино,14.0,Moscow region,3,51.13,32.1,6.5,4,14,Cosmetic,Beyond_rings,17.043333333333333
18476,4584568.0,New building,Жулебино,14.0,Moscow region,1,31.81,14.1,10.0,8,14,Cosmetic,Beyond_rings,31.81
18477,3548467.0,New building,Жулебино,14.0,Moscow region,0,21.56,10.5,4.2,9,14,Cosmetic,Beyond_rings,21.56
18478,6872592.0,New building,Жулебино,13.0,Moscow region,2,57.06,29.8,12.1,3,14,Cosmetic,Beyond_rings,28.53
18479,6311690.0,New building,Красногвардейская,11.0,Moscow region,3,51.5,31.6,7.1,14,20,Cosmetic,Beyond_rings,17.166666666666668
18480,15100120.0,New building,Каширская,4.0,Moscow,2,48.45,26.6,10.6,6,10,Cosmetic,Third_ring,24.225
18481,2712735.0,New building,Красногвардейская,13.0,Moscow region,0,23.43,14.0,8.6,17,20,Cosmetic,Beyond_rings,23.43
18482,2677590.0,New building,Красногвардейская,14.0,Moscow region,0,23.43,14.0,8.6,12,20,Cosmetic,Beyond_rings,23.43
18483,7341270.0,New building,Депо,14.0,Moscow,1,32.1,9.1,14.5,14,11,Cosmetic,Beyond_rings,32.1
18484,11200000.0,New building,Царицыно,4.0,Moscow,2,64.94,33.9,11.4,8,13,Cosmetic,Beyond_rings,32.47
18485,28458500.0,New building,Курьяново,7.0,Moscow,4,121.1,55.6,13.6,20,25,European-style renovation,Beyond_rings,30.275
18486,10375597.0,New building,Жулебино,14.0,Moscow region,3,78.81,42.7,16.4,11,14,Cosmetic,Beyond_rings,26.27
18487,6691227.0,New building,Жулебино,13.0,Moscow region,2,50.37,27.1,9.1,14,14,Cosmetic,Beyond_rings,25.185
